,ID,Title,Year,Runtime,Genres,AvgRating,VoteCount,Directors,Producers,Writers,Actors
3390,tt1457767,The Conjuring,2013.0,112,"Horror,Mystery,Thriller",7.5,533781.0,James Wan,"Peter Safran, Rob Cowan, Tony DeRosa-Grund","Chad Hayes, Carey W. Hayes","Patrick Wilson, Vera Farmiga, Ron Livingston, Lili Taylor"
3391,tt1458169,Kidnap,2017.0,95,"Action,Crime,Thriller",5.9,38417.0,Luis Prieto,"Erik Howsam, Gregory Chou, Lorenzo di Bonaventura, Elaine Goldsmith-Thomas",Knate Lee,"Halle Berry, Sage Correa, Chris McGinn, Lew Temple"
3392,tt1458175,The Next Three Days,2010.0,133,"Action,Crime,Drama",7.3,202091.0,Paul Haggis,"Michael Nozik, Olivier Delbosc, Marc Missonnier","Fred Cavayé, Guillaume Lemans","Russell Crowe, Elizabeth Banks, Liam Neeson, Michael Buie"
3393,tt1458730,Brooklyn,2010.0,80,"Comedy,Crime",6.9,32.0,Csaba Martin,Béla Szabó,,"Andoni Zorbas, Artur Szõcs, Máté Haumann, Alexis Latham, Titánia Valentin, Zsolt Csapkay"
3394,tt14589956,Trapped,2021.0,\N,Documentary,,,Bo Boudart,,,Edward Asner
3395,tt14593184,Salt,2019.0,52,Drama,,,Susan Betts,,Dawn King,"Addison Keen, Bryony Agar, Louis Driver, Morrin Conchie, Joe Hammal, Esme Walsh, Lizzie Hersey"
3396,tt14593782,Let There Be Light,2016.0,52,Documentary,,,Supriyo Sen,,,
3397,tt14598794,Match Point,2018.0,\N,Documentary,,,Chuan Chung,,,
3398,tt14606166,The Women,2017.0,83,Drama,,,Blessing Effiom Egbe,,,"Tomi Adeoye, Lilian Afegbai, Roxy Antak, Femi Branch"
3399,tt1460743,Reign of Assassins,2010.0,117,"Action,Adventure",6.8,8692.0,"Chao-Bin Su,John Woo","Terence Chang, Xiaoye Shi",,"Michelle Yeoh, Jung Woo-sung, Xueqi Wang, Barbie Hsu"
3400,tt1460798,Henry & Me,2014.0,67,"Animation,Family",6.0,207.0,Barrett Esposito,"Ray Negron, Joseph Avallone, Joe Castellano, Oliver Guse",David I. Stern,"Richard Gere, Nick Swisher, Luis Guzmán, Chazz Palminteri"
3401,tt14608798,Bolt,2019.0,80,"Drama,Fantasy",5.0,8.0,Kaizô Hayashi,Kichitarô Negishi,,"Masatoshi Nagase, Hirohito Goto, Masami Horiuchi, Kazuhiko Kanayama"
3402,tt14618000,Criminal,2005.0,\N,Drama,,,Shankar Ray,,,"Prasenjit Chatterjee, Ranjit Mallick"
3403,tt1462041,Dream House,2011.0,92,"Drama,Mystery,Thriller",6.0,68357.0,Jim Sheridan,"James G. Robinson, Daniel Bobker, Ehren Kruger, David Robinson",David Loucka,"Daniel Craig, Rachel Weisz, Naomi Watts, Elias Koteas"
3404,tt1462054,Letters to God,2010.0,110,Drama,6.2,5146.0,"David Nixon,Patrick Doughtie",Kim Dawson,"Art D'Alessandro, Sandra Thrift, Cullen Douglas","Tanner Maguire, Jeffrey Johnson, Robyn Lively, Lisa Curtis"
3405,tt1462758,Buried,2010.0,95,"Drama,Mystery,Thriller",7.0,165811.0,Rodrigo Cortés,"Adrián Guerra, Peter Safran",Chris Sparling,"Ryan Reynolds, José Luis García-Pérez, Robert Paterson, Stephen Tobolowsky"
3406,tt1462769,The Odd Life of Timothy Green,2012.0,105,"Comedy,Drama,Family",6.6,47995.0,Peter Hedges,"Scott Sanders, Jim Whitaker",Ahmet Zappa,"Jennifer Garner, Joel Edgerton, CJ Adams, Odeya Rush"
3407,tt14629808,The Cottage,2022.0,46,Horror,,,Bitota,Kathleen Dingwall,,"Georgie Cufone, Zoe Wilson, Corey Simpson, Dane Burgess, Leusion Hongara"
3408,tt1463167,The Call,2009.0,93,"Drama,Romance",6.4,145.0,Stefano Pasetto,"Gian Filippo Minervini, Pier Andrea Nocella, Rosanna Seregni",Veronica Cascelli,"Sandra Ceccarelli, Francesca Inaudi, César Bordón, Guillermo Pfening"
3409,tt1464174,"Big Mommas: Like Father, Like Son",2011.0,107,"Action,Comedy,Crime",4.4,28783.0,John Whitesell,"Michael Green, David T. Friendly","Matthew Fogel, Don Rhymer, Darryl Quarles","Martin Lawrence, Brandon T. Jackson, Jessica Lucas, Michelle Ang"
3410,tt1464580,Stake Land,2010.0,98,"Drama,Horror,Sci-Fi",6.4,43583.0,Jim Mickle,"Peter Phok, Derek Curl, Larry Fessenden, Adam Folk, Brent Kunkle",,"Connor Paolo, Nick Damici, Kelly McGillis, Gregory Jones"
3411,tt1465490,Joy,2010.0,75,Drama,6.0,334.0,Mijke de Jong,Frans van Gestel,Helena van der Meulen,"Samira Maas, Coosje Smid, Dragan Bakema, Sharon Schouten"
3412,tt14658518,Wanted,2019.0,100,Drama,,,Dinel Desouza,,,"Bénédicte Loukoki, Herman Kimpo, Félix M'Pela, Lopez Wapax, Sprinmaë De-Lilias, John Arcene, Bastia Ndinga, Venicy Moundaya"
3413,tt1466507,The Call,2009.0,83,"Documentary,Sport",,,Adam Golomb,,,"Beau Bell, Antoine Cason, Joe Flanagan, Owen Schmitt"
3414,tt1467328,Freedom,2012.0,100,"Crime,Drama,Thriller",,,,,,"Ned Callan, Steve Chao, Hiroshi Hsu, Ty Hunter"
3415,tt14677726,Joy,2010.0,\N,Drama,,,Varma .B.R.,Kumaran .E.V.,,"Parvati, Sunil, Vainavi"
3416,tt14677734,High School,2010.0,\N,Drama,6.5,6.0,Narasimha Nandi,Mallanna,,"Gundu Hanumantha Rao, Karthik, Kiran Rathod"
3417,tt1469236,A Better Life,2009.0,61,"Biography,Documentary,Drama",,,Dan Kolen,,"Adam Dick, Oliver Serafini","Tom Blackburn, Ed Goldberg, Bill Kurtis, Anna Law"
3418,tt1469304,Baywatch,2017.0,116,"Action,Comedy,Crime",5.5,196288.0,Seth Gordon,,"David Ronn, Michael Berk, Douglas Schwartz, Gregory J. Bonann, Jay Scherick","Dwayne Johnson, Zac Efron, Alexandra Daddario, Priyanka Chopra Jonas"
3419,tt1470020,Redemption Road,2010.0,95,Drama,5.7,578.0,Mario Van Peebles,"Jeff Balis, Rhoades Rader","Morgan Simpson, George Richards","Taryn Manning, Michael Clarke Duncan, Tom Skerritt, Luke Perry"
3420,tt1470023,MacGruber,2010.0,90,"Action,Comedy",5.6,46645.0,Jorma Taccone,"John Goldwyn, Lorne Michaels",John Solomon,"Will Forte, Kristen Wiig, Val Kilmer, Ryan Phillippe"
3421,tt14702520,Silence,2016.0,\N,\N,,,Alex Mouth,,"Say'd Lawal, Iyabo Ojo","Priscilla Ojo, Fathia Balogun, Joseph Benjamin, Muka Ray Eyiwuni, Akin Lewis, Tina Mba"
3422,tt1470827,Monsters,2010.0,94,"Adventure,Drama,Romance",6.4,95178.0,Gareth Edwards,"Allan Niblo, James Richardson",,"Scoot McNairy, Whitney Able, Mario Zuniga Benavides, Annalee Jefferies"
3423,tt14710106,Miracle,2020.0,82,Drama,,,Byung-hun Min,,Eun-mi Ahn,"Jang-won Seo, Park Ji-Yeon"
3424,tt1472211,The Bounty Hunter,2010.0,\N,\N,6.3,32.0,"Sunandan Walia,Yugesh Walia",Guy J. Louthan,Martin Smith,"Shivaani Ghai, Raza Jaffrey, Addison LeMay"
3425,tt1472584,Max Steel,2016.0,92,"Action,Adventure,Fantasy",4.6,20266.0,Stewart Hendler,"Bill O'Dowd, Julia Pistor, Sparrowfall",Christopher L. Yost,"Ben Winchell, Josh Brener, Maria Bello, Andy Garcia"
3426,tt14727006,A Nightmare on Elm Street,2014.0,97,Horror,5.8,13.0,Dakota Miller,,,
3427,tt1473832,Bridget Jones's Baby,2016.0,123,"Comedy,Drama,Romance",6.5,79563.0,Sharon Maguire,"Eric Fellner, Tim Bevan","Helen Fielding, Dan Mazer, Emma Thompson","Renée Zellweger, Gemma Jones, Jim Broadbent, Sally Phillips"
3428,tt1474871,Sunshine,2009.0,72,"Biography,Documentary,Drama",6.4,16.0,,,,"Stephen Beck Fey, Tessa Beck Fey, Karen Skloss"
3429,tt14759664,Inferno,2012.0,58,Documentary,,,Bengt Bok,,,"Jeanette Eriksson, Jaqcueline Hårdstedt, Moa Mannheimer"
3430,tt14762838,Dragonfly,2021.0,\N,Thriller,,,,,,"Parker Love Bowling, Lola Daehler, Zeke Goodman"
3431,tt1477076,Saw 3D,2010.0,90,"Horror,Mystery",5.5,103551.0,Kevin Greutert,"Oren Koules, Mark Burg, Gregg Hoffman","Patrick Melton, Marcus Dunstan","Tobin Bell, Costas Mandylor, Betsy Russell, Cary Elwes"
3432,tt14773626,Weekend,2019.0,128,Drama,,,Sringeri Suresh,,,"Gopinath Bhat, Anant Nag, Nagabhushan"
3433,tt14774876,The Bounty Hunter,2016.0,92,Action,,,Tao Hai,,Ying Wang,"Ling Peng, Yuan Zhongfang"
3434,tt14776894,Evolution,2021.0,97,Drama,6.4,512.0,Kornél Mundruczó,"Viola Fügen, Viktória Petrányi, Michael Weber",Kata Wéber,"Lili Monori, Annamária Láng, Goya Rego, Padmé Hamdemir"
3435,tt1477834,Aquaman,2018.0,143,"Action,Adventure,Fantasy",6.8,500224.0,James Wan,,"Mort Weisinger, David Leslie Johnson-McGoldrick, Will Beall, Geoff Johns, Paul Norris","Jason Momoa, Amber Heard, Willem Dafoe, Patrick Wilson"
3436,tt1477837,Cedar Rapids,2011.0,87,Comedy,6.3,39162.0,Miguel Arteta,"Jim Burke, Alexander Payne, Jim Taylor",Phil Johnston,"Ed Helms, John C. Reilly, Anne Heche, Isiah Whitlock Jr."
3437,tt1478338,Bridesmaids,2011.0,125,"Comedy,Romance",6.8,303131.0,Paul Feig,"Judd Apatow, Barry Mendel, Clayton Townsend",Annie Mumolo,"Kristen Wiig, Maya Rudolph, Rose Byrne, Terry Crews"
3438,tt1478964,Attack the Block,2011.0,88,"Action,Adventure,Comedy",6.7,109942.0,Joe Cornish,"Nira Park, James Wilson",,"John Boyega, Jodie Whittaker, Alex Esmail, Leeon Jones"
3439,tt14797014,The Forest,2020.0,60,"Drama,Horror",,,,Michel Ben-Av,,"Julie Behagen, Michael Behagen, Mizmor Behagen, Nevo Behagen"
3440,tt1479780,Rebound,2009.0,78,\N,5.2,28.0,Afdhere Jama,,Hadiyo Jim'Ale,"Ajibike Adekoya, David Benton, Jere Castro, Wesley Cayabyab"
3441,tt1480658,Eddie: The Sleepwalking Cannibal,2012.0,90,"Comedy,Horror",5.7,1518.0,Boris Rodriguez,"Michael Dobbin, Ronnie Fridthjof","Jonathan Rannells, Alex Epstein","Thure Lindhardt, Georgina Reilly, Dylan Smith, Paul Braunstein"
3442,tt14820674,Quarantine,2021.0,50,Documentary,,,Marco Recalchi,,,"Lorenzo Pilat, Alessandro Rossi"
3443,tt14824590,On the Line,2022.0,104,Thriller,5.4,9506.0,Romuald Boulanger,"Robert Ogden Barnum, Marc Frydman",,"Mel Gibson, William Moseley, Alia Seror-O'Neill, Paul Spera"
3444,tt1483010,Logan,2010.0,94,"Comedy,Drama,Family",6.0,315.0,"Kyle Lawrence,Caleb Doyle",,"Brian Lawrence, David Clevenger, Allakrea Condon, Andrea Condon","Leo Howard, Booboo Stewart, Patrick Probst, Abigail Isom"
3445,tt1483013,Oblivion,2013.0,124,"Action,Adventure,Sci-Fi",7.0,542188.0,Joseph Kosinski,"Duncan Henderson, Peter Chernin, Dylan Clark","Karl Gajdusek, Michael Arndt","Tom Cruise, Morgan Freeman, Andrea Riseborough, Olga Kurylenko"
3446,tt1484522,8: The Mormon Proposition,2010.0,80,Documentary,7.1,1262.0,"Reed Cowan,Steven Greenstreet","Emily Pearson, Christopher Reece-Volz",,"Spencer Jones, Tyler Barrick, Dustin Lance Black, Linda Williams Stay"
3447,tt14845322,Original Sin,2018.0,102,Drama,,,Shin-ku Moon,,,"San-ok Kim, Hyun-ju Lee, Baek Seung-chul"
3448,tt14849458,Invincible,2021.0,83,Documentary,6.7,147.0,Tom Kolinski,"Anna Nagler, Lukasz Dzieciol, Hanka Kastelicová, Izabela Lopuch",Michael Sauter,"Joanna Jedrzejczyk, Kami Barzini, Mike Brown, Chris Cornell"
3449,tt1485096,The Prodigy,2009.0,77,Animation,1.8,326.0,Robert D. Hanna,,,"Rhiann Woodyard, Courtnee Draper, Robby Daniels, Ray Hanna, Jeffrey Lee Hollis, Joy Michele, Patrick Pumpuang"
3450,tt14851524,Unbreakable,2021.0,\N,"Biography,Drama",,,Johnny Reeves,,,"Ben Jones, Nathan Stanley, Kady Thompson"
3451,tt14857718,Saving Grace,2021.0,76,Horror,,,,"Kyle Ropp, Aleese Murugappan, Josh Phillips, Austin Pollard, Thomas Reading",Skylar Mac,"Lauren Brock, Andrei Ermolaev, Josh Gofton, Jai Griffin"
3452,tt1485796,The Greatest Showman,2017.0,105,"Biography,Drama,Musical",7.5,298524.0,Michael Gracey,"Jenno Topping, Peter Chernin, Laurence Mark","Jenny Bicks, Bill Condon","Hugh Jackman, Michelle Williams, Zac Efron, Zendaya"
3453,tt14860452,The Forgotten,2021.0,120,Mystery,,,Mirza Ali,,,"Vishwa Gulati, Nishant Khanduja, Sumit Kriplani, Ajay Mann, Nish, Aaqib Uz Zaman"
3454,tt1486185,Red Riding Hood,2011.0,100,"Fantasy,Horror,Mystery",5.4,114442.0,Catherine Hardwicke,"Jennifer Davisson, Leonardo DiCaprio, Julie Yorn",David Leslie Johnson-McGoldrick,"Amanda Seyfried, Lukas Haas, Gary Oldman, Billy Burke"
3455,tt1486192,The Raven,2012.0,110,"Crime,Mystery,Thriller",6.4,87466.0,James McTeigue,"Aaron Ryder, Marc D. Evans, Trevor Macy","Hannah Shakespeare, Ben Livingston","John Cusack, Alice Eve, Luke Evans, Brendan Gleeson"
3456,tt1486193,5 Days of War,2011.0,113,"Action,Drama,War",5.6,14180.0,Renny Harlin,"Koba Nakopia, Mirza Davitaia, George Lascu","Mikko Alanne, David Battle","Rupert Friend, Emmanuelle Chriqui, Richard Coyle, Heather Graham"
3457,tt14863670,Anna,2019.0,\N,Drama,,,Kevin Nguili,,,"Glenn Bouala, Jules-Césare Fauvet, Ve Roldie Florida, Serge Ngami"
3458,tt14866920,The Watch,2021.0,\N,Talk-Show,,,"Scott Andrew,Scott Andrew,Andy Altelaar",,Tom Jacobs,Mónica Cruz
3459,tt1487931,Khumba,2013.0,85,"Adventure,Animation,Family",5.7,6336.0,Anthony Silverston,,"Dave Bejoya, Raffaella Delle Donne, Jonathan Roberts, Mike de Seve, Joe Vitale","Jake T. Austin, Adrian Rhodes, Sam Riegel, Bryce Papenbrook"
3460,tt1488555,The Change-Up,2011.0,112,"Comedy,Fantasy",6.3,190820.0,David Dobkin,Neal H. Moritz,"Jon Lucas, Scott Moore","Jason Bateman, Ryan Reynolds, Olivia Wilde, Leslie Mann"
3461,tt1488602,The Forest,2011.0,98,"Horror,Thriller",3.1,172.0,Shan Serafin,,,"Aidan Bristow, Kai Elle, Michael Madsen, Johnny Young"
3462,tt1489167,Down Terrace,2009.0,93,"Crime,Drama",6.4,4098.0,Ben Wheatley,Andrew Starke,,"Robin Hill, Robert Hill, Julia Deakin, David Schaal"
3463,tt1489889,Central Intelligence,2016.0,107,"Action,Comedy,Crime",6.3,204654.0,Rawson Marshall Thurber,"Scott Stuber, Michael Fottrell, Peter Principato","Ike Barinholtz, David Stassen","Dwayne Johnson, Kevin Hart, Danielle Nicolet, Amy Ryan"
3464,tt1490017,The Lego Movie,2014.0,100,"Action,Adventure,Animation",7.7,377087.0,"Phil Lord,Christopher Miller",,"Godtfred Kirk Christiansen, Dan Hageman, Kevin Hageman, Ole Kirk Christiansen","Chris Pratt, Will Ferrell, Elizabeth Banks, Will Arnett"
3465,tt14900858,The Space Between Us,2020.0,107,Drama,,,Jennifer DiMarco,,,"Sera Barbieri, Amanda Csendes, Tricia Lucas Dale, Brianne DiMarco"
3466,tt1491044,The Iceman,2012.0,106,"Biography,Crime,Drama",6.8,77539.0,Ariel Vromen,"Avi Lerner, Ehud Bleiberg","Morgan Land, Anthony Bruno, Jim Thebaut","Michael Shannon, Chris Evans, James Franco, Winona Ryder"
3467,tt14916052,The Wild,2023.0,106,"Action,Crime,Drama",5.4,8.0,Kim Bong-han,,,"Park Sung-Woong, Oh Dae-Whan"
3468,tt14922184,The Box,2007.0,89,Thriller,6.5,27.0,Chalart Sriwanna,,,"Chadaporn Rattanakorn, Nirut Sirichanya"
3469,tt14927202,Crossover,2021.0,\N,Drama,7.4,51.0,"D'Aja Fulmore,Marquand Ragland",,,"Jamal Woolard, Dennis L.A. White, Jessica R. Ryan, Yesse Rodriguez"
3470,tt14927880,Sublime,2022.0,100,Drama,6.4,789.0,Mariano Biasin,"Laura Donari, Juan Pablo Miller",,"Martín Miller, Teo Inama Chiabrando, Azul Mazzeo, Joaquín Arana"
3471,tt1492841,Foreign Letters,2012.0,99,"Comedy,Drama",6.9,271.0,,"Inna Braude, Brant Kantor",,"Noa Rotstein, Dalena Le, Guy Sagee, Ela Thier"
3472,tt1494821,The Gift,2010.0,\N,Drama,8.0,16.0,J. Jesses Smith,Stevie 'Black' Lockett,"Charles Becco, Ken Kushner","Nicole Alexander, Steven Carey, Maya Dajón, Walter DeShields"
3473,tt1495823,Freedom,2009.0,111,"Drama,War",7.2,1377.0,Tony Gatlif,,Lucy Allwood,"Marc Lavoine, Marie-Josée Croze, James Thierrée, Mathias Laliberté"
3474,tt1496025,Underworld: Awakening,2012.0,88,"Action,Fantasy,Horror",6.3,158784.0,"Måns Mårlind,Björn Stein",,"Allison Burnett, Len Wiseman, John Hlavin, J. Michael Straczynski","Kate Beckinsale, Michael Ealy, India Eisley, Stephen Rea"
3475,tt14960852,Long Shot,2021.0,\N,Documentary,,,Vladimir Golovnev,,,
3476,tt14961264,Renaissance,2015.0,\N,History,,,Tim White-Sobieski,,,
3477,tt1496422,The Paperboy,2012.0,107,"Crime,Drama,Mystery",5.7,38877.0,Lee Daniels,"Miguel Menéndez de Zubillaga, Ed Cathell III, Cassian Elwes, Avi Lerner",Peter Dexter,"Matthew McConaughey, Nicole Kidman, John Cusack, Zac Efron"
3478,tt14972654,Memento,2021.0,70,Documentary,8.1,9.0,Nikos Ziogas,Angelos Venetis,Mimis Chrisomalis,
3479,tt1497625,Moonlight,2009.0,\N,Drama,,,"Ningning Kong,Wei Yang",,,Joyce Kirkconnell
3480,tt1498569,Restless,2011.0,91,"Drama,Romance",6.7,18215.0,Gus Van Sant,"Brian Grazer, Bryce Dallas Howard, Ron Howard",Jason Lew,"Mia Wasikowska, Henry Hopper, Ryo Kase, Schuyler Fisk"
3481,tt14988250,The Importance of Being Earnest,2021.0,120,Romance,,,Adam Kinneen,"Frances Darwin, Lucy Newbold",,"Leo MacNeill, Max Brennan, Jay Robinson, Ellie Denton"
3482,tt14989988,Devil,2023.0,\N,"Action,History,Thriller",,,Naveen Medaram,Abhishek Nama,Srikanth Vissa,"Samyuktha Menon, Mark Bennington, Edward Sonnenblick, Nandamuri Kalyan Ram"
3483,tt1499272,London,2005.0,149,"Action,Comedy,Drama",4.1,128.0,Sundar C.,"Vibha Bhatnagar, Shubha Sandeep",,"R. Pandiaraajan, Prashanth, Ankita, Mumtaz, Vijayakumar, Srividya"
3484,tt1499639,Adrift,2009.0,110,Drama,6.3,315.0,Bui Thac Chuyên,"Tat Binh Dang, Claire Lajoumard",Dang Di Phan,"Thi Hai Yen Do, Linh-Dan Pham, Duy Khoa Nguyen, Johnny Tri Nguyen"
3485,tt1499658,Horrible Bosses,2011.0,98,"Comedy,Crime",6.9,461726.0,Seth Gordon,"Jay Stern, Brett Ratner","Michael Markowitz, John Francis Daley, Jonathan Goldstein","Jason Bateman, Charlie Day, Jason Sudeikis, Steve Wiebe"
3486,tt15000958,Wild,2021.0,88,Documentary,,,Mario Theus,Martin Schilt,,
3487,tt1502404,Drive Angry,2011.0,104,"Action,Comedy,Fantasy",5.4,102066.0,Patrick Lussier,"René Besson, Michael De Luca, Adam Fields",Todd Farmer,"Nicolas Cage, Amber Heard, William Fichtner, Billy Burke"
3488,tt1502407,Halloween,2018.0,106,"Crime,Horror,Thriller",6.5,162668.0,David Gordon Green,Malek Akkad,"John Carpenter, Debra Hill, Jeff Fradley, Danny McBride","Jamie Lee Curtis, Judy Greer, Andi Matichak, James Jude Courtney"
3489,tt1502712,Fantastic Four,2015.0,100,"Action,Adventure,Sci-Fi",4.3,172990.0,Josh Trank,Gregory Goodman,"Jeremy Slater, Simon Kinberg, Stan Lee, Jack Kirby","Miles Teller, Kate Mara, Michael B. Jordan, Jamie Bell"
3490,tt1504320,The King's Speech,2010.0,118,"Biography,Drama,History",8.0,696583.0,Tom Hooper,"Iain Canning, Emile Sherman, Gareth Unwin",David Seidler,"Colin Firth, Geoffrey Rush, Helena Bonham Carter, Derek Jacobi"
3491,tt1504362,Christmas in Beverly Hills,2009.0,110,Comedy,3.7,781.0,Neri Parenti,Luigi De Laurentiis Jr.,"Alessandro Bencivenni, Paolo Logli, Alessandro Pondi, Domenico Saverni","Christian De Sica, Michelle Hunziker, Sabrina Ferilli, Massimo Ghini"
3492,tt15047404,The Jungle Book,2022.0,\N,\N,,,"Meghan Counts,Joseph Henson,Devdat Maheshwari","Allen Evenson, Jesse Dinkel",Joseph Henson,"Lucas Arriaga, Dushyant Asthana, Betty Blanco-Gomez, Juniper Blanco-Gomez"
3493,tt15049210,The Three Musketeers,2023.0,99,"Action,Adventure",1.7,506.0,Bill Thomas,"Jeet Thakrar, Rik Gordon","Ray Bogdanovich, Dean Lines, Ian Thomas","James Cosmo, Sophie Craig, Michael Higgs, Preeya Kalidas"
3494,tt1505427,The Promise,2005.0,70,Documentary,,,Leanne Pooley,,,
3495,tt1506999,Haywire,2011.0,93,"Action,Drama,Thriller",5.8,88819.0,Steven Soderbergh,Gregory Jacobs,Lem Dobbs,"Gina Carano, Ewan McGregor, Michael Fassbender, Michael Angarano"
3496,tt1507261,Cargo,2011.0,85,Drama,5.1,526.0,Yan Vizinberg,"Chris Cooper, Abigail Honor",Lee Peterkin,"Natasha Rinis, Sayed Badreya, Philip Willingham, Raul Torres"
3497,tt1507359,The Fighter,2008.0,90,Action,4.6,72.0,Javier Barbera,Alfredo Rates,Roberto Bengoa,"Rafael Amaya, Ana Layevska, Tony Munoz, Hidekun Hah"
3498,tt1508675,Le Havre,2011.0,93,"Comedy,Drama",7.2,22553.0,Aki Kaurismäki,,,"André Wilms, Blondin Miguel, Jean-Pierre Darroussin, Kati Outinen"
3499,tt1509767,The Three Musketeers,2011.0,110,"Action,Adventure,Fantasy",5.7,110495.0,Paul W.S. Anderson,"Robert Kulzer, Jeremy Bolt","Alex Litvak, Andrew Davies, Alexandre Dumas","Logan Lerman, Matthew Macfadyen, Ray Stevenson, Milla Jovovich"
3500,tt1509803,Griff the Invisible,2010.0,90,"Comedy,Drama,Romance",6.0,4986.0,Leon Ford,Nicole O'Donohue,,"Ryan Kwanten, Maeve Dermody, Marshall Napier, Patrick Brammall"
3501,tt1510934,Starsuckers,2009.0,103,Documentary,7.4,532.0,Chris Atkins,"Felicity Leabeater, Christina Slater",,"Ellis Cashmore, Max Clifford, Josef d'Bache-Kane"
3502,tt15119398,The Visit,2015.0,130,"Comedy,Romance,Thriller",6.0,7.0,Oyefunke Fayoyin,,"Kehinde Joseph Omoto, Biodun Stephen","Blossom Chukwujekwu, Nse Ikpe-Etim, Femi Jacobs, Bayray McNwizu"
3503,tt1512235,Super,2010.0,96,"Action,Comedy,Crime",6.7,82663.0,James Gunn,"Miranda Bailey, Ted Hope",,"Rainn Wilson, Elliot Page, Liv Tyler, Kevin Bacon"
3504,tt15125364,The Ring,2004.0,\N,Documentary,,,Angus Reid,,,
3505,tt15127804,Maggie,2023.0,61,"Drama,Romance",7.6,8.0,Lou Blackmon,,Nathan Liu,"Kevin Chew, Kathleen Kwan, Sara Rahman, Alexandra Szeto-Joe"
3506,tt1512894,Envy,2009.0,96,Drama,6.5,3368.0,Zeki Demirkubuz,Zafer Celik,Nahid Sirri Örik,"Serhat Tutumluer, Berrak Tüzünataç, Nergis Öztürk, Bora Cengiz"
3507,tt1513193,Red,2009.0,84,Thriller,8.0,16.0,Juan Méndez,,Zernul R. Shackelford Jr.,"Virginia Méndez, Adelaide Burich, Brent Allen Caputo, Kellie Goddard, Glorianne Godils-Hamm, Katherine Jordan, Christopher Miguet, Julie Miguet"
3508,tt15137200,Hostel,2022.0,134,"Comedy,Drama,Horror",4.2,228.0,Sumanth Radhakrishnan,Trident Arts,,"Aishwarya, Ajay, Lollusabha Anthony, Pallavaram Aravin"
3509,tt1514834,Just Married,2009.0,118,"Comedy,Romance",6.1,463.0,Luca Lucini,Marco Chimenz,"Fabio Bonifacci, Fausto Brizzi, Marco Martani, Riccardo Cassini","Luca Argentero, Moran Atias, Dario Bandiera, Isabella Ragonese"
3510,tt1515091,Sherlock Holmes: A Game of Shadows,2011.0,129,"Action,Adventure,Mystery",7.4,470542.0,Guy Ritchie,"Dan Lin, Susan Downey","Michele Mulroney, Kieran Mulroney, Arthur Conan Doyle","Robert Downey Jr., Jude Law, Jared Harris, Rachel McAdams"
3511,tt15165348,Grace,2021.0,50,Thriller,,,,,,"Michael Mior, Matthew Stalletti"
3512,tt1517177,3,2010.0,119,"Comedy,Drama,Romance",6.7,5329.0,Tom Tykwer,Stefan Arndt,,"Sophie Rois, Sebastian Schipper, Devid Striesow, Angela Winkler"
3513,tt1517213,The Forest,2009.0,76,Drama,6.6,125.0,Piotr Dumala,Krzysztof Kopczynski,,"Stanislaw Brudny, Mariusz Bonaszewski"
3514,tt1517260,The Host,2013.0,125,"Action,Adventure,Drama",5.8,117301.0,Andrew Niccol,"Paula Mae Schwartz, Steve Schwartz, Nick Wechsler",Stephenie Meyer,"Saoirse Ronan, Max Irons, Jake Abel, Diane Kruger"
3515,tt15173232,Tangled,2022.0,105,"Comedy,Romance",6.8,454.0,Traci Hays,,"Emma Chase, Mary Pocrnic","Katherine Hughes, Josh Plasse, Katherine Barber, Jarrod Beck"
3516,tt1518812,Meek's Cutoff,2010.0,104,"Adventure,Drama,Thriller",6.5,14760.0,Kelly Reichardt,"David Urrutia, Elizabeth Cuthrell, Neil Kopp, Anish Savjani",Jonathan Raymond,"Michelle Williams, Bruce Greenwood, Paul Dano, Will Patton"
3517,tt15190398,Envy,2021.0,108,Comedy,9.1,39.0,Natalie Wynn,,,"Calpernia Addams, Derrick Barry, Ben Burgis, Violet Gray, Peppermint, Revebla, Auntie Skeleton, Princess Weekes"
3518,tt15191168,Wild Card,2019.0,\N,Drama,,,W.J. Roycroft,,,"Tina Kilberg, Sasha Taylor, Margot Bell, Jared Evans"
3519,tt1519461,Area 51,2015.0,91,"Horror,Mystery,Sci-Fi",4.3,14856.0,Oren Peli,"Jason Blum, Steven Schneider",Christopher Denham,"Reid Warner, Darrin Bragg, Ben Rovner, Jelena Nik"
3520,tt15196526,The Soloist,2021.0,47,Horror,,,Yuto Shimizu,,,"Narisa Suzuki, Kiyoka Son, Sachiyo K, Hannah Hedrick"
3521,tt1521197,Anonymous,2011.0,130,"Drama,Thriller",6.8,41711.0,Roland Emmerich,"Larry Franco, Robert Leger",John Orloff,"Rhys Ifans, Vanessa Redgrave, David Thewlis, Sebastian Armesto"
3522,tt15214852,The Forbidden Kingdom,2023.0,\N,Fantasy,8.5,9.0,Jesse Stoudt,,,"Nikolai Sarnytsky, Jessy Waggoner, Josh Jackson, Rebecca Lewis"
3523,tt15216170,Second Act,2023.0,114,"Drama,Romance",6.6,234.0,Mårten Klingberg,Johanna Bergenstråhle,"Anna Heinämaa, Vera Kiiskinen","Lena Olin, Rolf Lassgård, Lars Väringer, Görel Crona"
